1,2,3,4,5,6,7,8,9,10
C＋＋开发,武汉·江夏区·藏龙岛,15-30K·14薪,经验不限,本科,立得空间,互联网,多线程 网络协议 网络编程 分布式技术,包吃，年终奖，加班补助，免费班车，节日福利，五险一金，补充医疗保险，定期体检，带薪年假,/job_detail/e0234e7226453a881nF40tm5EFtR.html
C,武汉·江夏区·光谷,8-16K,3-5年,本科,烽火通信,通信/网络设备,嵌入式,股票期权，免费班车，定期体检，年终奖，五险一金，补充医疗保险，餐补，带薪年假，包吃，节日福利,/job_detail/95b94387630f37531Hx70929GVs~.html
智能管理平台开发工程师(C++/C/JAVA),武汉·江夏区·光谷东,15-30K,经验不限,本科,华为技术有限公司,计算机软件,C++ 数据结构 网络协议 架构师 计算机软件,年终奖，补充医疗保险，加班补助，股票期权，员工旅游，零食下午茶，通讯补贴，节日福利，交通补助，离职补偿，带薪年假，住房补贴，免费班车，全勤奖，餐补，五险一金，定期体检,/job_detail/fef1e6d3d32832cd1nV73dm_FlJV.html
C,武汉·江夏区·光谷东,12-22K·14薪,经验不限,本科,华为,计算机软件,嵌入式技术 多线程 算法基础,股票期权，零食下午茶，加班补助，餐补，五险一金，补充医疗保险，员工旅游，年终奖，定期体检，节日福利,/job_detail/adb820a1979fe0251nJ93ty6GVNZ.html
C,武汉·江夏区·光谷东,15-30K·14薪,1-3年,本科,华为终端有限公司,通信/网络设备,嵌入式技术 嵌入式软件开发 驱动开发 C语言,员工旅游，补充医疗保险，通讯补贴，零食下午茶，带薪年假，五险一金，节日福利，住房补贴，加班补助，交通补助，免费班车，年终奖，定期体检，股票期权,/job_detail/bc63e8ee29058dcd1nF-2t-9GFpQ.html
C,武汉·青山区·红钢城,8-10K,经验不限,本科,保华显示,汽车零部件,C语言 C++ 单片机开发 Keil 嵌入式硬件开发,年终奖，补充医疗保险，交通补助，五险一金，加班补助，员工旅游，定期体检，餐补,/job_detail/faff48c741b55d1f1nx_0tW8GFZU.html
C,武汉·江夏区·光谷东,14-28K·15薪,1年以内,本科,华为技术有限公司,计算机软件,Android 驱动开发 C++ 嵌入式技术 单片机开发,加班补助，股票期权，带薪年假，员工旅游，通讯补贴，免费班车，五险一金，餐补，补充医疗保险，节日福利，年终奖，离职补偿，全勤奖，零食下午茶，交通补助，住房补贴，定期体检,/job_detail/4ae688ee1911605333J83tW_FVM~.html
C,武汉·江夏区·金融港,15-20K·14薪,经验不限,本科,烽火通信,通信/网络设备,计算机软件 网络设备 通信 嵌入式技术 Linux,带薪年假，股票期权，补充医疗保险，节日福利，年终奖，五险一金，餐补，包吃，免费班车，定期体检,/job_detail/84a1f478890e704d33J70tq1FVo~.html
C,武汉·江夏区·光谷,15-16K,5-10年,硕士,永力睿源,电子/半导体/集成电路,数据结构 多线程 网络编程,餐补，全勤奖，员工旅游，五险一金，节日福利，带薪病假，加班补助，带薪年假，定期体检，高温假，年终奖,/job_detail/21fc28269db33d5b1n1-09W8F1tT.html
C,武汉·江夏区·光谷,18-28K,5-10年,本科,中兴通讯,移动互联网,嵌入式软件开发 驱动开发 C语言 Linux 通信,交通补助，五险一金，带薪年假，零食下午茶，定期体检，餐补，加班补助，免费班车，通讯补贴，员工旅游，节日福利，补充医疗保险，年终奖，股票期权,/job_detail/af65f6a5cf9334de1nZ72dS7FVVV.html
C,武汉·青山区·红钢城,8-10K,经验不限,本科,保华显示,汽车零部件,嵌入式技术 嵌入式硬件开发 C语言 单片机开发,加班补助，交通补助，五险一金，员工旅游，年终奖，补充医疗保险，餐补，定期体检,/job_detail/99d194f356061cc11nx42Nq0EVtT.html
C＋＋开发,武汉·洪山区·光谷,15-23K·17薪,1-3年,本科,海康威视武汉研发中心,计算机软件,网络编程 消息队列 多进程 Linux ARM开发,通讯补贴，交通补助，年终奖，餐补，定期体检，零食下午茶，带薪年假，五险一金，节日福利，补充医疗保险，股票期权,/job_detail/99eab234ac68071e1XRz0tu4F1ZY.html
C语言,武汉·洪山区·光谷,11-16K,1-3年,本科,海康威视,计算机软件,C语言 音视频编解码 嵌入式技术 流媒体技术,五险一金，通讯补贴，补充医疗保险，定期体检，免息住房借款，带薪年假，餐补，年终奖，交通补助，股票期权,/job_detail/5fa6c16b4c651fe71XV_3d29ElRQ.html
C＋＋工程师,武汉·江夏区·藏龙岛,10-15K,3-5年,大专,啄米科技,计算机软件,C++,加班补助，五险一金,/job_detail/78665a4deba7703a1XVy0ti8FlRS.html
C＋＋开发,武汉·江夏区·藏龙岛,10-11K,1-3年,本科,烽火通信,通信/网络设备,多线程 网络协议 分布式技术 容器技术,补充医疗保险，股票期权，餐补，带薪年假，五险一金，包吃，年终奖，免费班车，定期体检，节日福利,/job_detail/829850e67f33ba4d1nJ-29y6FlRW.html
C＋＋开发,武汉·江夏区·光谷东,18-35K,经验不限,本科,华为技术有限公司,计算机软件,数据结构 多线程 网络编程 消息队列 Linux,补充医疗保险，全勤奖，加班补助，通讯补贴，年终奖，股票期权，节日福利，离职补偿，带薪年假，餐补，免费班车，五险一金，定期体检，交通补助，员工旅游，零食下午茶，住房补贴,/job_detail/451da07b600e2eca1nJ83N66FFBW.html
C＋＋工程师,武汉·江夏区·金融港,8-13K·13薪,1-3年,大专,英志,移动互联网,SQL Linux Unix Oracle,五险一金，定期体检,/job_detail/5f8393cd53c17e911n1y0tq-EVZT.html
C＋＋开发,武汉·武昌区·水果湖,12-18K,3-5年,本科,瑞斯利,计算机软件,Linux Windows C/C++,年终奖，周末双休，带薪年假，交通便利，节日福利，五险一金,/job_detail/9e972d5c146e90011nZy3d27EltQ.html
C＋＋工程师,武汉·江夏区·藏龙岛,10-15K,3-5年,本科,立得空间,互联网,Linux 单片机开发,五险一金，节日福利，补充医疗保险，定期体检，年终奖，带薪年假，免费班车，加班补助，包吃,/job_detail/0514db34412fb86a1XV_3N20GVNT.html
C/ C++软件开发工程师,武汉·江岸区·竹叶山,15-25K,5-10年,本科,航宇伟创,智能硬件,Socket技术 数据结构 多线程 消息队列 多进程,五险一金，加班补助，年终奖，带薪年假，节日福利,/job_detail/cafb84cbd5f6edac1XV509S9ElBW.html
C＋＋工程师,武汉·武昌区·武昌火车站,15-25K·13薪,3-5年,本科,上海聚数,计算机软件,Linux QT,通讯补贴，节日福利，交通补助，员工旅游，带薪年假，定期体检，五险一金，零食下午茶，年终奖,/job_detail/9f707ac01494aa451nJz09--EVNZ.html
C＋＋开发,武汉·江夏区·光谷,7-8K·13薪,1年以内,本科,中地数码,计算机软件,数据结构 Linux Windows 后端开发 Winform,通讯补贴，节日福利，五险一金，定期体检，年终奖，餐补，带薪年假,/job_detail/619c09d66c8183f91nJ409S1FVBW.html
C/C++程序员,武汉·洪山区·珞南,10-15K·13薪,1-3年,本科,天擎空间,计算机软件,OpenGL Windows 软件工程师 VC++,年终奖，加班补助，包吃，餐补，五险一金，带薪年假，员工旅游，全勤奖,/job_detail/93857a4f6138d59f1n1639-0F1ZU.html
C/C++测试开发,武汉·江夏区·光谷东,15-25K,经验不限,本科,华为技术有限公司,计算机软件,C/C++,零食下午茶，交通补助，年终奖，住房补贴，全勤奖，加班补助，餐补，股票期权，定期体检，离职补偿，补充医疗保险，免费班车，五险一金，节日福利，员工旅游，带薪年假，通讯补贴,/job_detail/0d8b8b159c6ced431XZ62tW8GFVW.html
C＋＋开发,武汉·江夏区·光谷,12-18K·14薪,3-5年,本科,烽火通信,通信/网络设备,后端开发 软件工程师,节日福利，免费班车，带薪年假，包吃，定期体检，股票期权，补充医疗保险，年终奖，餐补，五险一金,/job_detail/4355e4764a0862ab1nZ639u0ElRY.html
C＋＋开发,武汉·洪山区·鲁巷,13-18K,3-5年,大专,武汉喆博科技有限公司,计算机软件,嵌入式技术 多进程 网络编程 数据结构 多线程,定期体检，节日福利，员工旅游，带薪年假，全勤奖，补充医疗保险，年终奖，五险一金，加班补助,/job_detail/2eb505b3150e64051XV909W5FVZV.html
C＋＋开发,武汉·洪山区·光谷,12-15K·13薪,1-3年,大专,与木造物,原材料及加工/模具,SQL 嵌入式技术 Linux Windows 后端开发,餐补，五险一金，交通补助，员工旅游，年终奖，节日福利，住房补贴,/job_detail/b40aad7f0c83701a1nJ-2Ny8FFpV.html
C/C++工程师（校招）,厦门·湖里区·禾山,10-15K·16薪,经验不限,本科,yealink,通信/网络设备,Shell Linux Windows 嵌入式技术 数据结构,节日福利，绩效奖金，带薪年假，全勤奖，年终奖，股票期权，五险一金，餐补，定期体检，效益奖金,/job_detail/5ccc6247715234d21XR63d61FlRY.html
C语言51单片机开发,厦门,8-13K,经验不限,学历不限,厦门德力信,通信/网络设备,单片机开发 c语言 51嵌入式 IOT应用,带薪年假，零食下午茶，五险一金，加班补助，年终奖，节日福利，三高企业福利，补充医疗保险，股票期权，全勤奖,/job_detail/15ffeaac5e1dabf81nZz39i1GVZT.html
C/C++开发工程师,厦门·集美区·灌口,8-12K·15薪,在校/应届,本科,星纵信息,通信/网络设备,MySQL Linux 软件工程师 嵌入式技术,五险一金，带薪年假，零食下午茶，年终奖，员工旅游，节日福利,/job_detail/3622e0bb46e095851XR829i5FldY.html
C 软件开发工程师,厦门·思明区·会展中心,9-14K,1-3年,本科,西安得安,通信/网络设备,Socket技术 网络协议 消息队列,节日福利，定期体检，年终奖，员工旅游，带薪年假，补充医疗保险，五险一金,/job_detail/3ba64900cfd518401XVz39-4E1tT.html
C/C++开发工程师-厦门[J855783],厦门·集美区·杏林,15-30K·13薪,3-5年,本科,网聚云联,企业服务,网络协议 多线程 网络编程 分布式技术,通讯补贴，餐补，员工旅游，股票期权，年终奖，节日福利，定期体检，带薪年假，五险一金，交通补助，零食下午茶,/job_detail/3aa82cf1a091292a1nd73d-6GVNT.html
嵌入式Linux软件工程师,厦门·集美区·后溪,6-11K·14薪,1-3年,本科,厦门计讯物联,通信/网络设备,Shell Linux Socket技术,年终奖，全勤奖，带薪年假，交通补助，节日福利，五险一金，员工旅游,/job_detail/4c59bc2296e52b081n193ty4FFtT.html
C/C++开发工程师,厦门·思明区·软件园,8-13K,1-3年,本科,仪电物联,计算机服务,C++ Go SQL,五险一金，年终奖，节日福利，定期体检，带薪年假，通讯补贴，加班补助,/job_detail/254621b6a7f40ec23nBz0924GVU~.html
C,厦门·翔安区·火炬园,7-12K·13薪,经验不限,学历不限,拓森电子,智能硬件,C语言 单片机开发 嵌入式软件开发 嵌入式技术,交通补助，全勤奖，零食下午茶，股票期权，通讯补贴，带薪年假，年终奖，加班补助，五险一金，员工旅游，节日福利,/job_detail/49161e3e5f1068381nN72t-4FFNS.html
C/C++/Go高级开发工程师,厦门·集美区·杏林,13-26K·13薪,3-5年,本科,网聚云联,企业服务,C++ Python Shell Go Lua,员工旅游，节日福利，交通补助，股票期权，零食下午茶，带薪年假，年终奖，餐补，五险一金，通讯补贴，定期体检,/job_detail/84b3cbde3f6a97981nd63dy-E1FS.html
C＋＋工程师,厦门·集美区·后溪,9-13K·14薪,1-3年,本科,科路德,智能硬件,数据结构 SQL 图形图像处理 音视频开发,五险一金，股票期权，餐补，带薪年假，年终奖，节日福利，零食下午茶，全勤奖，员工旅游，住房补贴，定期体检,/job_detail/25f598435c56df261XV83dS5FFJV.html
C＋＋工程师,厦门·集美区·灌口,13-21K,5-10年,本科,厦门天锐科技,信息安全,Linux 网络协议 strace objdump gdb,五险一金，全勤奖，餐补，员工旅游，年终奖，节日福利，定期体检，带薪年假，通讯补贴，交通补助，加班补助,/job_detail/df839d64af1efbe11XV_0965ElVR.html
C/C++,厦门·集美区·杏林,15-30K,3-5年,本科,网宿科技,互联网,数据结构 网络协议 Linux 架构师,补充医疗保险，节日福利，股票期权，餐补，加班补助，定期体检，员工旅游，通讯补贴，年终奖，免费班车，带薪年假，五险一金,/job_detail/d13e037df2a713341nx72N2-F1dZ.html
C＋＋工程师,厦门·思明区·软件园,15-20K,1-3年,本科,行棋网络,计算机软件,C++服务端开发经验 C++ Qt项目开发经验,员工旅游，带薪年假，加班补助，五险一金，年终奖，节日福利,/job_detail/2dac766631cea7b81XR429S9ElJW.html
C＋＋工程师,厦门·湖里区·塘边,10-15K·14薪,3-5年,本科,福建中科云杉,互联网,Socket技术 网络协议 MySQL,外业补贴，节日福利，交通补助，出差补贴，五险一金，股票期权，带薪年假，年终奖，餐补,/job_detail/21a0d93235d8f7631XVz0t-1F1ZQ.html
C＋＋开发,厦门·思明区·观音山,12-18K,5-10年,本科,厦门科拓股份,智能硬件,数据结构 虚拟机技术 Linux 架构师,年终奖，带薪年假，节日福利，定期体检，全勤奖，零食下午茶，五险一金，员工旅游,/job_detail/f98cb3a6d0cf03c91XR62tm7GVZZ.html
C＋＋开发,厦门,8-13K,3-5年,本科,致创能源,计算机软件,C++ 通信,零食下午茶，五险一金，节日福利，年终奖，带薪年假，通讯补贴，补充医疗保险，餐补,/job_detail/5a391273ffea64a11XVz39-8EVFV.html
高级C/C++软件开发工程师（直播）,厦门·集美区·杏林,15-30K,经验不限,本科,网宿科技,互联网,流媒体技术 服务器配置 网络协议 数据结构 Linux,加班补助，带薪年假，免费班车，餐补，五险一金，补充医疗保险，员工旅游，股票期权，通讯补贴，节日福利，定期体检，年终奖,/job_detail/b9aaed7b3ea21c891nx-3dy9ElNY.html
Linux C/C++开发工程师,厦门·思明区·软件园,15-20K·14薪,3-5年,大专,华云数据,数据服务,OpenGL 驱动开发 Linux 数据结构,餐补，通讯补贴，节日福利，加班补助，带薪年假，年终奖，股票期权，定期体检，五险一金，员工旅游,/job_detail/c60733c7f9c02d4e1XRz39m4ElpX.html
C/C++软件开发工程师,厦门·思明区·软件园,19-20K,1-3年,硕士,新思,电子/半导体/集成电路,软件工程师,餐补，年终奖，补充医疗保险，交通补助，节日福利，带薪年假，员工旅游，定期体检，五险一金，股票期权,/job_detail/c1e9b62f34eb0f231nx70t-8EVNT.html
嵌入式应用工程师（C/C++）,厦门·思明区·曾厝垵,11-17K·15薪,经验不限,本科,星宸科技股份有限公司,电子/半导体/集成电路,多线程 网络协议 网络编程 音视频编解码,五险一金，带薪年假，补充医疗保险，零食下午茶，节日福利，股票期权，12天带薪年，年终奖，定期体检，员工旅游,/job_detail/19801dc056b114701nV93di4F1VW.html
杭州急聘_C/C++/Python/Java软件开发工程师,厦门·思明区·厦门大学,18-35K·16薪,经验不限,本科,华为技术有限公司,计算机软件,Python 虚拟机技术 网络协议 数据结构 ARM开发,带薪年假，餐补，补充医疗保险，通讯补贴，离职补偿，定期体检，节日福利，零食下午茶，员工旅游，加班补助，全勤奖，年终奖，交通补助，免费班车，股票期权，五险一金，住房补贴,/job_detail/406535dd26bdecb11XVy29i1FVRY.html
C/C++开发工程师,厦门·思明区·观音山,15-30K,经验不限,本科,厦门铃盛软件有限公司,计算机软件,C/C++,股票期权，定期体检，员工俱乐部，节日福利，零食下午茶，免费班车，年终奖，六险一金，带薪年假，员工旅游,/job_detail/64109089573d6e021n192ty8GFdU.html
【Java/Go/C++/C/Web】初中高级开发工程师,厦门·思明区·莲花,25-50K·16薪,经验不限,本科,华为技术有限公司,计算机软件,微服务架构 容器技术 分布式技术 网络协议,全勤奖，补充医疗保险，餐补，住房补贴，员工旅游，零食下午茶，免费班车，年终奖，带薪年假，离职补偿，五险一金，交通补助，节日福利，加班补助，股票期权，通讯补贴，定期体检,/job_detail/9be7365fa020268b1XVz3dm-F1ZW.html
C/C++高级开发工程师[J141469],厦门·集美区·杏林,15-30K·13薪,5-10年,本科,网聚云联,企业服务,Go 网络协议 网络编程 分布式技术 容器技术,零食下午茶，股票期权，员工旅游，带薪年假，定期体检，五险一金，节日福利，年终奖，交通补助，餐补，通讯补贴,/job_detail/5847c3a0efe082851nB80tm0EFRX.html
服务器-Golang开发,厦门·湖里区·禾山,15-16K·16薪,3-5年,本科,yealink,通信/网络设备,网络协议 gRPC 服务端开发 redis TCP/IP,全勤奖，年终奖，节日福利，定期体检，股票期权，五险一金，餐补，绩效奖金，带薪年假，效益奖金,/job_detail/a49f258e74cf505b1XZ63N-_FlBR.html
C＋＋工程师,厦门·思明区·软件园,7-12K·14薪,经验不限,本科,智业软件,医疗健康,客户端开发 Windows VC++ Oracle,五险一金，带薪年假，节日福利，年终奖，定期体检,/job_detail/22396e81421f93031XV62961GVJR.html
C/C++软件工程师,厦门·集美区·集美新城,15-20K·14薪,1-3年,本科,壹普智慧,电子/半导体/集成电路,C/C++ 深度学习算子,股票期权，五险一金，年终奖，分红，带薪年假，弹性工作,/job_detail/1992ddf6c15f5cb21XR-0tW7F1pY.html
C＋＋工程师,厦门·思明区·会展中心,20-35K·15薪,5-10年,本科,Kyligence,计算机软件,多线程 网络协议 架构师 容器技术 C++,节日福利，年终奖，零食下午茶，六险一金，交通补助，员工旅游，股票期权，通讯补贴，加班补助，社团福利，五险一金，定期体检，带薪年假，补充医疗保险,/job_detail/477225c1346ef54f1nJ_2Ny6FFJX.html
C＋＋开发,厦门·思明区·会展中心,15-25K·13薪,3-5年,本科,Qhost,互联网,Lua Socket技术 网络协议 多线程 Unix Linux,餐补，五险一金，带薪年假，加班补助，年终奖,/job_detail/7a375b751d7930581XV62t-4GFVW.html
C/C++服务端,厦门·思明区·前埔,10-15K,1年以内,大专,厦门游乐米,计算机软件,C++ SQL C# 后端开发 游戏开发 MySQL,五险一金,/job_detail/feb24a7f4db274b30H192tq0FVQ~.html
C/C++开发工程师,厦门·思明区·软件园,1-2K,1年以内,本科,网宿科技,互联网,系统架构 技术管理,通讯补贴，带薪年假，股票期权，员工旅游，定期体检，补充医疗保险，餐补，年终奖，节日福利，加班补助，五险一金，免费班车,/job_detail/1067dd911fd74a241XZ63t20GVE~.html
C/C++开发工程师,厦门·思明区·软件园,20-40K·16薪,3-5年,本科,高德地图,互联网,C/C++,餐补，定期体检，免费班车，年终奖，节日福利，员工旅游，股票期权，五险一金，交通补助，补充医疗保险，带薪年假,/job_detail/b1d9c59f7a1ba2ba1nR_3tu-GVZX.html
C/C++软件开发工程师,厦门·集美区·集美学村,15-30K·16薪,经验不限,本科,华为,计算机软件,Python Shell 数据结构,加班补助，股票期权，五险一金，餐补，员工旅游，节日福利，补充医疗保险，零食下午茶，定期体检，年终奖,/job_detail/91c6eeb60b2d52871nB90t-8FlBS.html
嵌入式Linux软件工程师,厦门·集美区·灌口,10-15K·13薪,3-5年,本科,立林科技,智能硬件,Linux 嵌入式软件开发,年终奖，五险一金，定期体检，节日福利，员工旅游，加班补助，包吃，带薪年假，免费班车,/job_detail/66788eef7dcea77b1XV_3N64EltS.html
嵌入式Linux软件工程师,厦门·同安区·城南,13-20K,3-5年,大专,福建亿力天龙,仪器仪表/工业自动化,c++ Linux系统开发 多线程 TCP/IP网络协议,节日福利，五险一金，全勤奖，年终奖，员工旅游，定期体检，补充医疗保险，零食下午茶,/job_detail/604ffef9810400121nN82d2-E1FR.html
嵌入式Linux软件工程师,厦门·集美区·灌口,10-15K,1-3年,本科,立林科技,智能硬件,C++ 嵌入式技术 网络协议 Linux,年终奖，员工旅游，带薪年假，加班补助，免费班车，定期体检，五险一金，包吃，节日福利,/job_detail/853c66c20a1d51701XV73ty9FVFR.html
嵌入式Linux软件工程师,厦门,10-15K·14薪,3-5年,大专,拓宝科技,电子/半导体/集成电路,单片机开发 嵌入式软件开发 C++ Linux Android,五险一金，免费班车，零食下午茶，年终奖，节日福利，补充医疗保险，带薪年假,/job_detail/25e3b2c6626eef3e1nd62Nu1EFtY.html
嵌入式Linux软件工程师,厦门·思明区·火车站,15-20K,1年以内,本科,福睿,智能硬件,嵌入式软件开发 芯片设计 芯片开发 嵌入式技术,定期体检，带薪年假，通讯补贴，加班补助，交通补助，餐补，五险一金，节日福利，员工旅游，全勤奖,/job_detail/c488bb50303b31bf1n1829W1F1NY.html
嵌入式Linux软件工程师,厦门·集美区·杏林,11-20K·14薪,3-5年,本科,作业帮,互联网,嵌入式软件开发 Linux 驱动开发,补充医疗保险，节日福利，带薪年假，五险一金，包吃，年终奖，交通补助，定期体检,/job_detail/f3629cbfe13878461XZy09-7E1JY.html
C++开发工程师,厦门·思明区·软件园,12-24K·13薪,经验不限,本科,睿云联,智能硬件,Linux C++ 音视频编解码 音视频开发 网络协议栈,年终奖，产前检查假，独生子女护理，零食下午茶，交通补助，哺乳假，育儿假，股票期权，产假，五险一金，补充医疗保险，带薪年假，员工旅游，产前休息假，定期体检，节日福利，团建聚餐，绩效奖金，通讯补贴，加班补助,/job_detail/5cf69833a4ddc9f31XVy3N-_ElFW.html
C++开发工程师,厦门·集美区·杏林,12-24K,1-3年,本科,网宿科技,互联网,C++ 网络协议 高级软件工程师 Linux 流媒体技术,股票期权，定期体检，加班补助，免费班车，节日福利，年终奖，补充医疗保险，员工旅游，五险一金，餐补，带薪年假，通讯补贴,/job_detail/27954c71ced9df4b3nN92ty5FlI~.html
C++开发工程师,厦门·思明区·软件园,15-25K,3-5年,本科,渊亭科技,计算机软件,数据结构 SVN OpenGL QT,零食下午茶，全勤奖，年终奖，带薪年假，餐补，员工旅游，节日福利，交通补助，五险一金,/job_detail/f11811e83a391e301XV_3dW_FFVW.html
C++开发工程师,厦门·湖里区·禾山,15-25K·14薪,3-5年,本科,yealink,通信/网络设备,多进程 网络编程 数据结构 服务器端开发,五险一金，带薪年假，绩效奖金，年终奖，节日福利，定期体检，效益奖金，餐补，全勤奖，股票期权,/job_detail/ad2c8100cb66276f1XV92ti0ElVW.html
C++开发工程师,厦门·思明区·软件园,10-15K,1-3年,本科,智业软件,医疗健康,C++ 数据库 VS,年终奖，带薪年假，五险一金，定期体检，节日福利,/job_detail/b39d6fc3c87e3beb1nNz3t24F1FU.html
C++开发工程师,厦门·海沧区·东孚,9-14K,3-5年,本科,盈趣科技,智能硬件,数据结构 嵌入式技术 Linux Makefile 人工智能,购房免息借款，年终奖，节日福利，补充医疗保险，员工旅游，定期体检，带薪年假，股票期权，五险一金,/job_detail/273cfa218dd1a1511nVz09q9GFNU.html
C++开发工程师,厦门·思明区·软件园,12-20K,5-10年,本科,上甲数据,互联网,嵌入式技术 多线程 QT MFC,零食下午茶，年终奖，节日福利，五险一金，带薪年假，员工旅游,/job_detail/6f50103c51f420cf1nx_3du1GFpU.html
C++开发工程师,厦门·思明区·观音山,7-12K,1-3年,本科,瑞达期货股份有限公司,互联网金融,SQL 多线程 网络协议 网络编程 Socket技术,带薪年假，加班补助，股票期权，五险一金，年终奖，节日福利,/job_detail/74f49993a17e50001nF609S0FlVU.html
C++开发工程师,厦门,9-14K,3-5年,本科,福信光电,智能硬件,多线程 QT 中级软件工程师 客户端开发,定期体检，零食下午茶，节日福利，员工旅游，加班补助，五险一金，带薪年假，年终奖,/job_detail/cd0567659d7497021XV52Ny4FVVV.html
C++开发工程师,厦门·思明区·软件园,8-13K·13薪,经验不限,本科,岭纬科技,电子/半导体/集成电路,机器学习 算法 人工智能,餐补，年终奖，零食下午茶，节日福利，五险一金，带薪年假,/job_detail/2c30d4078f6bb9601nR90t-_F1ZW.html
C++开发工程师,厦门·思明区·会展中心,10-15K,经验不限,本科,Manteia,医疗健康,C++ Windows QT 计算机软件 互联网医疗,节日福利，定期体检，五险一金，免费班车,/job_detail/59cebfae8a148c711nR62t26F1BT.html
C++开发工程师,厦门·湖里区·禾山,11-13K,1-3年,本科,yealink,通信/网络设备,C++ 音视频开发 PC端 Web端 移动端,效益奖金，绩效奖金，餐补，节日福利，五险一金，股票期权，定期体检，全勤奖，年终奖，带薪年假,/job_detail/0ae7bfc6b40471d11nR529-8FlpV.html
Windows C++ SDK / Qt C++开发工程师,厦门·思明区·软件园,12-20K,经验不限,本科,岭纬科技,电子/半导体/集成电路,网络协议 Windows OpenCV,节日福利，零食下午茶，五险一金，餐补，带薪年假，年终奖,/job_detail/e9b394757093973e1XV-3Nq1FFRR.html
Linux C++ SDK / Qt C++开发工程师,厦门·思明区·软件园,12-20K,经验不限,本科,岭纬科技,电子/半导体/集成电路,网络协议 Linux OpenCV,年终奖，零食下午茶，五险一金，带薪年假，节日福利，餐补,/job_detail/23881e418688efff1XV-3Nq4GVdS.html
C++开发工程师,厦门·思明区·软件园,12-24K·13薪,3-5年,本科,北京博睿宏远,计算机软件,Linux C/C++ Python,年终奖，通讯补贴，节日福利，五险一金，带薪年假，员工旅游，股票期权，定期体检，交通补助，餐补，零食下午茶,/job_detail/61d5011553de1a8803R43du4GVI~.html
急聘 C++开发工程师 软二/五险一金,厦门·思明区·软件园,10-15K·13薪,1-3年,本科,凤凰创壹软件,移动互联网,软件工程师 后端开发 客户端开发,五险一金，带薪年假，年终奖，全勤奖，节日福利,/job_detail/8804d8e52822012d1nx-2NW4ElVT.html
C++开发工程师,厦门·思明区·软件园,10-14K,1-3年,本科,易联众智能,互联网,C++ 计算机相关专业 嵌入式/单片机开发经验 嵌入式,通讯补贴，零食下午茶，年终奖，带薪年假，节日福利，员工旅游，定期体检，补充医疗保险，五险一金,/job_detail/5f736b8cb9077f891XFz3NW0F1c~.html
C++开发工程师,厦门·思明区·观音山,15-30K·14薪,3-5年,本科,RingCentral铃盛,计算机软件,网络协议 音视频编解码 流媒体技术 QT 驱动开发,定期体检，带薪年假，节日福利，年终奖，零食下午茶，餐补，补充医疗保险，五险一金，股票期权，住房补贴,/job_detail/d15f86bad1daa1f11nN43NS5GVtU.html
C++开发工程师,厦门·集美区·杏林,13-24K·14薪,3-5年,本科,承启通,计算机软件,网络协议 Socket技术 消息队列 Linux 架构师,节日福利，补充医疗保险，带薪年假，定期体检，五险一金，年终奖，员工旅游,/job_detail/24c4bd416b309b941nNz2tS0FFtS.html
C++开发工程师,厦门·思明区·软件园,14-26K·13薪,5-10年,本科,瑞为智能,智能硬件,FFMpeg live555 QT,股票期权，员工旅游，年终奖，零食下午茶，带薪年假，节日福利，定期体检，餐补，五险一金,/job_detail/1e38880ad58d8d7c03Z629q7GVs~.html
C++开发工程师,厦门·思明区·软件园,20-40K,3-5年,本科,高德地图,互联网,C/C++ 跨平台,餐补，股票期权，年终奖，员工旅游，带薪年假，补充医疗保险，免费班车，交通补助，五险一金，节日福利，定期体检,/job_detail/408b077f333eb38f1nR_3tu4FlBR.html
C++开发工程师,厦门·思明区·软件园,7-12K·13薪,1-3年,本科,易联众智能,互联网,Linux QT VC++ 计算机软件 嵌入式技术,零食下午茶，员工旅游，带薪年假，五险一金，年终奖，节日福利，通讯补贴，补充医疗保险，定期体检,/job_detail/2f0f79ac17013c631nF_2dy8EFJS.html
C++开发工程师,厦门·思明区·软件园,9-14K,3-5年,本科,福信光电,智能硬件,多线程 c/c++ Windows QT,年终奖，五险一金，员工旅游，节日福利，带薪年假，加班补助，定期体检，零食下午茶,/job_detail/24b0feaacd01ea7f1nB939y8GVdZ.html
C++开发工程师,厦门·湖里区·塘边,6-11K,3-5年,大专,熙重电子,智能硬件,C/C++,五险一金，年终奖，定期体检，带薪年假，补充医疗保险,/job_detail/b290167ec0e65bcb03J529i0ElY~.html
C++开发工程师,厦门·思明区·软件园,10-15K·13薪,1年以内,学历不限,高德地图,互联网,VC++,年终奖，定期体检，五险一金，餐补，补充医疗保险，股票期权，节日福利，员工旅游，免费班车，交通补助，带薪年假,/job_detail/6d56533e08f414071nF43tq1EFVV.html
RCV C++开发工程师 (可在家办公),厦门·思明区·观音山,18-25K·14薪,3-5年,本科,RingCentral铃盛,计算机软件,音视频编解码 流媒体技术 网络协议 QT 驱动开发,五险一金，住房补贴，补充医疗保险，零食下午茶，节日福利，股票期权，餐补，定期体检，带薪年假，年终奖,/job_detail/4e7ec1e72d7369391XV_2Nm8EFFX.html
